AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,index
4340.0,4022.56,4261.03,4122.56,4341.03,4621.03,4066.15,4588.72,4182.56,4238.46,4205.13,4282.56,4615.9,4394.87,193
4341.54,4027.69,4259.49,4127.18,4336.92,4613.85,4060.51,4591.28,4186.67,4238.97,4203.59,4279.49,4617.95,4398.46,194
4348.72,4036.92,4258.46,4131.79,4333.33,4614.36,4055.38,4593.85,4183.08,4235.38,4200.0,4273.85,4609.23,4395.9,195
4365.13,4047.18,4262.56,4135.38,4334.87,4616.41,4054.36,4591.79,4182.05,4234.36,4202.56,4280.0,4609.74,4409.23,196
4385.64,4060.51,4273.33,4142.56,4338.46,4613.85,4055.9,4591.28,4188.72,4236.92,4210.26,4290.77,4626.67,4432.82,197
4396.92,4071.28,4281.54,4150.77,4338.97,4617.95,4058.97,4594.36,4184.62,4234.36,4210.77,4289.74,4629.74,4440.0,198
4406.67,4080.0,4282.05,4153.85,4340.51,4618.46,4059.49,4588.21,4175.38,4230.77,4206.15,4287.69,4621.54,4443.59,199
4421.03,4094.36,4280.51,4157.44,4343.59,4609.23,4054.36,4579.49,4179.49,4230.77,4209.23,4293.33,4626.15,4452.82,200
4421.54,4098.46,4278.97,4161.03,4343.08,4610.77,4054.36,4581.54,4175.38,4226.67,4207.69,4293.85,4625.64,4450.77,201
4417.95,4091.28,4282.05,4158.97,4341.03,4615.9,4060.51,4582.05,4162.05,4221.03,4199.49,4292.82,4613.85,4445.64,202
4427.18,4091.79,4291.28,4156.92,4340.0,4608.21,4059.49,4575.9,4167.18,4221.03,4201.03,4295.9,4616.92,4450.26,203
4434.36,4098.46,4296.92,4160.51,4338.97,4605.13,4056.92,4576.41,4180.0,4225.13,4208.72,4298.46,4627.18,4455.9,204
4437.44,4099.49,4297.95,4163.59,4342.05,4614.87,4063.08,4587.69,4183.59,4235.38,4214.87,4302.56,4636.41,4464.1,205
4448.21,4102.56,4306.15,4169.23,4346.67,4623.59,4071.28,4600.0,4193.85,4247.69,4222.56,4313.85,4650.77,4475.9,206
4450.26,4104.1,4313.33,4169.74,4348.21,4629.74,4074.87,4610.26,4210.26,4251.79,4224.1,4315.9,4647.69,4473.85,207
4443.08,4102.05,4306.67,4163.08,4351.28,4632.31,4073.33,4612.31,4208.72,4251.28,4221.03,4307.69,4637.95,4467.69,208
4447.18,4102.05,4300.0,4163.59,4351.28,4628.72,4071.28,4599.49,4186.67,4251.79,4225.64,4306.67,4648.72,4471.28,209
4442.05,4097.95,4295.9,4163.59,4345.64,4630.26,4076.41,4590.77,4175.9,4243.59,4221.54,4305.64,4651.79,4463.59,210
4428.21,4090.26,4286.67,4155.38,4343.08,4634.36,4081.54,4598.97,4191.28,4235.38,4211.79,4296.92,4634.87,4449.23,211
4430.26,4095.9,4285.13,4151.28,4347.69,4631.28,4080.51,4605.13,4201.03,4242.56,4214.87,4298.97,4632.82,4454.36,212
4440.0,4105.64,4293.33,4156.41,4350.26,4627.69,4081.54,4597.95,4191.79,4250.77,4223.08,4307.18,4645.64,4467.69,213
4438.46,4098.46,4296.41,4156.92,4348.72,4629.23,4084.1,4593.33,4189.74,4252.82,4225.13,4307.18,4652.31,4471.79,214
4439.49,4087.69,4293.85,4151.79,4348.21,4630.26,4082.56,4597.44,4195.9,4258.46,4228.21,4310.26,4658.46,4473.85,215
4447.69,4092.82,4295.38,4152.82,4349.74,4624.1,4077.95,4595.38,4191.28,4259.49,4234.87,4316.92,4664.62,4477.44,216
4446.67,4095.38,4295.38,4153.85,4350.77,4619.49,4073.85,4590.26,4189.74,4253.85,4236.41,4312.31,4664.62,4475.38,217
4443.59,4090.77,4293.33,4153.33,4350.77,4622.05,4070.26,4597.95,4201.03,4258.46,4238.46,4309.23,4669.23,4476.41,218
4446.15,4091.28,4295.9,4152.82,4352.82,4629.74,4072.31,4610.77,4204.1,4266.67,4245.13,4314.87,4676.92,4479.49,219
4444.62,4091.28,4301.03,4152.82,4354.87,4635.38,4078.46,4612.82,4203.08,4266.67,4246.15,4316.92,4679.49,4475.9,220
4440.51,4086.67,4304.62,4154.87,4353.85,4636.41,4080.0,4610.26,4210.26,4268.21,4244.1,4318.46,4678.46,4473.85,221
4439.49,4082.56,4301.03,4154.87,4349.74,4636.92,4082.05,4606.67,4205.64,4265.13,4238.97,4316.92,4671.28,4471.28,222
4439.49,4078.46,4295.38,4150.77,4347.18,4638.46,4086.67,4602.56,4195.9,4259.49,4233.33,4311.28,4664.62,4469.23,223
4440.51,4074.36,4296.92,4149.23,4351.79,4637.44,4089.74,4602.56,4200.51,4265.13,4239.49,4314.87,4677.95,4477.95,224
4444.62,4073.33,4301.03,4150.77,4356.41,4632.82,4085.64,4601.54,4198.46,4267.69,4248.21,4323.08,4687.69,4483.08,225
4441.03,4075.38,4298.46,4144.1,4351.28,4624.62,4073.33,4588.21,4184.1,4257.44,4241.03,4317.44,4674.36,4472.31,226
4431.28,4074.36,4293.85,4144.1,4348.72,4616.41,4063.08,4580.51,4186.15,4253.33,4232.82,4309.23,4667.18,4461.54,227
4424.1,4070.77,4294.36,4149.74,4358.46,4618.97,4066.67,4593.85,4201.54,4261.54,4236.92,4312.82,4675.9,4463.08,228
4420.51,4068.72,4293.85,4143.59,4362.05,4625.64,4075.38,4607.69,4206.15,4265.64,4237.95,4315.38,4675.38,4460.51,229
4417.44,4069.23,4291.28,4140.0,4351.79,4626.15,4078.97,4609.23,4202.05,4262.56,4235.38,4311.79,4667.18,4455.38,230
4420.0,4070.77,4295.38,4151.28,4346.15,4625.13,4082.05,4608.72,4199.49,4257.95,4239.49,4315.38,4671.28,4463.59,231
4423.08,4066.15,4298.46,4154.36,4350.26,4626.15,4085.13,4604.62,4192.31,4254.36,4237.95,4316.41,4675.38,4466.67,232
4420.51,4058.46,4294.87,4147.18,4350.77,4625.64,4084.62,4596.41,4186.67,4256.41,4234.36,4309.23,4671.28,4461.54,233
4425.64,4066.15,4298.97,4151.79,4348.72,4622.56,4082.05,4595.9,4195.9,4266.15,4244.62,4312.82,4676.92,4468.72,234
4431.79,4072.31,4304.62,4154.36,4350.77,4621.03,4077.44,4601.54,4211.28,4275.9,4249.74,4321.54,4685.64,4476.41,235
4423.59,4057.95,4296.92,4144.62,4350.26,4623.59,4076.41,4604.1,4208.21,4270.77,4239.49,4312.82,4676.41,4464.62,236
4413.33,4044.62,4290.26,4137.44,4347.69,4625.64,4084.1,4601.54,4192.31,4253.85,4227.69,4303.59,4665.64,4453.85,237
4410.77,4045.64,4292.82,4137.44,4351.28,4623.59,4085.64,4599.49,4187.18,4248.72,4227.18,4307.18,4672.82,4456.92,238
4409.74,4047.69,4290.26,4140.51,4356.41,4620.0,4076.41,4598.46,4190.77,4253.33,4233.33,4309.74,4680.0,4459.49,239
4412.31,4050.26,4289.74,4146.15,4357.44,4622.56,4077.95,4604.62,4200.0,4258.46,4237.95,4309.23,4676.92,4461.54,240
4420.0,4055.9,4295.38,4151.28,4359.49,4627.69,4087.69,4614.87,4216.92,4270.77,4243.08,4314.87,4680.51,4470.77,241
4429.23,4065.13,4296.92,4154.36,4365.13,4628.21,4083.59,4617.44,4225.64,4285.64,4256.41,4326.15,4696.41,4481.03,242
4436.41,4071.79,4300.0,4157.44,4363.08,4625.13,4072.82,4613.33,4212.31,4284.1,4264.1,4329.74,4705.64,4483.59,243
4435.9,4062.05,4302.56,4152.31,4353.85,4625.13,4073.33,4607.69,4203.59,4273.33,4251.79,4322.56,4694.87,4480.51,244
4429.23,4046.15,4299.49,4143.08,4346.15,4626.15,4076.92,4603.59,4209.23,4269.23,4240.0,4318.46,4681.03,4475.38,245
4422.05,4040.51,4295.9,4137.44,4346.67,4631.79,4076.41,4600.51,4199.49,4260.0,4237.95,4318.46,4678.46,4468.21,246
4418.46,4045.64,4296.41,4140.0,4353.85,4634.87,4076.92,4600.51,4187.18,4248.72,4235.38,4314.36,4677.95,4466.67,247
4421.54,4054.87,4297.95,4150.26,4356.41,4626.67,4080.0,4607.69,4197.95,4255.9,4238.97,4320.51,4680.0,4473.85,248
4422.56,4054.36,4300.51,4151.28,4351.79,4616.41,4077.95,4609.74,4200.0,4267.18,4243.59,4329.23,4682.05,4469.74,249
4408.72,4039.49,4295.9,4141.03,4348.72,4614.36,4073.33,4598.97,4184.1,4257.95,4238.46,4315.9,4677.44,4452.82,250
4397.44,4033.33,4283.59,4138.97,4354.36,4614.87,4073.85,4597.95,4192.82,4255.9,4237.44,4302.05,4676.92,4449.23,251
4397.95,4040.0,4278.46,4143.59,4357.44,4616.41,4075.38,4612.31,4217.44,4276.41,4246.67,4310.26,4686.15,4457.44,252
4396.92,4037.95,4280.0,4139.49,4349.74,4621.03,4075.38,4618.46,4220.0,4284.62,4247.18,4314.36,4689.23,4454.87,253
4394.87,4029.23,4279.49,4133.33,4347.69,4625.64,4078.46,4613.85,4210.26,4272.82,4238.46,4304.62,4680.51,4448.21,254
4397.44,4025.64,4282.05,4133.85,4350.77,4630.77,4085.64,4611.79,4204.1,4265.64,4231.28,4301.54,4671.28,4446.67,255
4400.0,4018.97,4287.18,4132.82,4348.72,4634.36,4089.23,4614.36,4200.0,4262.56,4229.23,4306.67,4663.08,4448.21,256
4403.59,4015.38,4292.31,4134.87,4346.15,4627.69,4081.54,4610.26,4191.28,4258.97,4232.31,4312.31,4665.64,4456.92,257
4415.38,4030.26,4302.05,4146.67,4355.9,4619.49,4069.23,4592.82,4186.67,4264.62,4240.0,4317.44,4680.0,4473.33,258
4428.21,4046.67,4312.31,4156.92,4364.62,4621.03,4066.67,4581.54,4192.82,4271.28,4246.67,4320.51,4689.23,4480.51,259
4428.72,4044.62,4312.31,4156.92,4361.54,4626.15,4069.74,4588.21,4197.44,4268.72,4244.1,4320.51,4686.67,4473.33,260
4418.46,4031.28,4309.74,4149.23,4356.92,4624.1,4070.77,4602.05,4207.18,4270.26,4243.59,4323.59,4682.56,4466.15,261
4407.18,4014.87,4306.67,4140.0,4349.74,4621.03,4078.97,4617.95,4223.59,4277.95,4249.74,4329.74,4681.03,4463.59,262
4400.0,4005.64,4301.03,4135.9,4343.59,4621.54,4089.74,4626.67,4218.46,4275.9,4251.79,4327.69,4680.51,4458.97,263
4393.85,4009.74,4294.87,4137.44,4344.1,4623.08,4088.72,4621.54,4199.49,4268.21,4245.13,4317.95,4680.0,4449.74,264
4386.67,4009.23,4285.13,4130.77,4344.62,4628.21,4088.21,4619.49,4201.54,4264.1,4234.87,4310.26,4668.21,4441.54,265
4383.08,4003.08,4280.51,4122.05,4344.62,4630.26,4090.77,4618.46,4206.67,4260.51,4230.77,4306.67,4661.03,4442.56,266
4385.64,4004.1,4285.64,4126.15,4348.72,4626.67,4081.54,4608.21,4203.08,4263.08,4236.41,4306.15,4672.82,4451.28,267
4387.18,4005.13,4286.15,4131.28,4351.79,4625.13,4069.74,4604.1,4210.77,4273.33,4237.44,4306.15,4676.41,4449.74,268
4382.56,4006.67,4278.46,4131.28,4349.74,4622.56,4067.18,4600.0,4211.79,4273.33,4229.74,4303.08,4666.67,4442.05,269
4379.49,4013.33,4278.97,4136.41,4349.23,4616.41,4067.18,4590.77,4200.0,4268.72,4231.28,4303.59,4671.79,4447.18,270
4380.51,4009.23,4288.21,4136.41,4347.69,4617.95,4075.9,4600.0,4202.56,4272.82,4241.54,4311.28,4683.59,4453.85,271
4381.03,4001.54,4293.33,4130.77,4348.21,4623.08,4086.15,4614.87,4211.28,4274.87,4241.54,4314.87,4675.9,4447.18,272
4383.08,4005.13,4296.41,4134.36,4347.69,4621.54,4083.59,4612.31,4207.18,4266.15,4231.79,4311.79,4661.54,4441.54,273
4383.08,4003.08,4294.36,4135.9,4343.08,4620.0,4081.03,4608.21,4201.54,4259.49,4227.18,4310.77,4659.49,4446.15,274
4384.62,3994.36,4295.9,4132.31,4344.62,4621.54,4082.56,4607.69,4199.49,4258.97,4230.26,4314.87,4662.56,4449.74,275
4387.69,3993.33,4300.0,4133.85,4350.26,4621.03,4079.49,4601.03,4192.82,4255.38,4230.77,4316.92,4663.08,4445.64,276
4385.64,3989.23,4299.49,4137.95,4349.23,4625.64,4078.97,4602.56,4195.38,4250.77,4228.21,4314.87,4661.54,4442.05,277
4383.59,3988.21,4299.49,4135.9,4349.23,4627.69,4080.0,4612.82,4208.72,4257.44,4235.9,4316.92,4662.56,4445.64,278
4383.59,3997.44,4296.41,4134.87,4350.77,4618.97,4077.44,4610.26,4210.77,4269.74,4244.1,4318.46,4667.69,4449.23,279
4380.0,3999.49,4292.82,4136.92,4348.21,4616.41,4081.03,4605.13,4210.77,4272.82,4242.56,4315.38,4671.28,4448.72,280
4383.59,3994.87,4301.03,4138.97,4345.64,4623.08,4088.72,4612.82,4220.0,4272.82,4246.15,4319.49,4672.31,4452.31,281
4393.33,3993.33,4309.23,4138.46,4346.15,4625.64,4089.74,4619.49,4218.46,4279.49,4252.82,4327.18,4676.92,4454.36,282
4384.1,3989.23,4299.49,4130.77,4343.59,4622.56,4086.15,4613.85,4206.67,4278.46,4245.13,4319.49,4673.33,4442.05,283
4365.13,3980.51,4290.26,4122.56,4343.08,4624.1,4083.08,4606.15,4205.64,4264.62,4232.82,4306.67,4658.97,4428.21,284
4366.15,3977.95,4294.36,4123.59,4346.67,4629.74,4081.03,4604.62,4205.64,4255.9,4232.31,4310.26,4657.44,4431.79,285
4370.26,3978.97,4289.23,4125.13,4346.67,4630.26,4082.05,4606.67,4198.46,4256.41,4235.38,4313.33,4663.08,4434.36,286
4361.54,3985.13,4277.44,4127.18,4345.13,4622.05,4081.54,4609.74,4198.46,4257.44,4230.77,4303.08,4656.41,4422.05,287
4357.44,3991.28,4278.97,4135.9,4347.69,4615.9,4081.03,4611.28,4205.64,4259.49,4224.62,4296.92,4651.28,4416.41,288
4361.54,3991.79,4289.74,4141.03,4350.26,4618.46,4085.13,4615.38,4213.85,4265.64,4229.74,4302.56,4658.46,4427.18,289
4365.64,3989.74,4295.9,4137.44,4350.26,4621.54,4087.18,4620.51,4213.33,4272.31,4237.95,4309.74,4664.1,4432.31,290
4365.64,3986.67,4293.33,4137.44,4350.77,4624.1,4085.13,4617.95,4208.72,4270.26,4235.38,4309.23,4662.56,4424.62,291
4361.54,3983.08,4287.18,4136.41,4350.77,4630.77,4087.18,4615.38,4213.33,4265.64,4227.18,4303.08,4654.36,4415.38,292
4350.26,3978.97,4281.03,4127.69,4349.74,4632.82,4085.13,4613.33,4211.79,4264.62,4221.54,4296.41,4642.56,4407.69,293
4342.56,3974.87,4278.46,4122.56,4351.79,4630.77,4076.41,4603.59,4193.85,4260.51,4217.95,4290.26,4636.92,4402.05,294
4347.18,3974.36,4280.0,4124.62,4351.79,4630.26,4073.85,4596.41,4187.69,4254.87,4218.46,4291.79,4640.51,4406.67,295
4356.41,3975.9,4281.03,4125.13,4348.72,4628.21,4075.38,4601.54,4195.9,4251.79,4224.1,4300.51,4645.13,4414.87,296
4360.0,3977.44,4283.08,4126.15,4348.21,4626.15,4076.41,4610.26,4200.0,4248.21,4224.1,4302.56,4642.56,4414.87,297
4358.46,3978.97,4289.74,4132.82,4351.79,4630.77,4083.08,4616.41,4205.13,4252.31,4220.51,4299.49,4636.41,4411.79,298
4359.49,3986.15,4295.38,4137.95,4357.44,4635.9,4090.77,4622.05,4217.95,4262.05,4220.51,4302.56,4634.36,4413.85,299
4367.18,3996.92,4294.87,4140.51,4361.54,4639.49,4089.23,4632.82,4236.92,4267.69,4222.05,4309.23,4636.41,4418.97,300
4369.74,4002.56,4294.87,4141.54,4359.49,4642.05,4085.64,4641.03,4242.05,4273.85,4227.18,4311.28,4637.44,4418.46,301
4365.64,4000.51,4293.33,4140.51,4358.97,4643.08,4086.67,4633.33,4220.0,4275.9,4229.74,4307.18,4638.46,4414.87,302
4363.59,3996.92,4285.13,4138.97,4363.08,4640.51,4085.13,4616.41,4200.51,4266.15,4226.15,4302.56,4640.0,4413.85,303
4360.0,3993.85,4278.97,4140.51,4355.9,4633.85,4082.56,4609.74,4206.15,4258.46,4221.54,4300.0,4637.95,4409.23,304
4351.28,3986.15,4277.95,4133.85,4345.64,4630.77,4084.1,4615.9,4214.36,4260.0,4220.51,4297.44,4633.85,4402.56,305
4351.79,3982.05,4277.95,4125.13,4349.74,4634.87,4084.62,4623.59,4214.87,4261.03,4222.05,4299.49,4632.31,4405.64,306
4359.49,3988.72,4283.08,4132.31,4357.44,4635.9,4084.1,4623.59,4215.9,4262.56,4224.1,4306.67,4635.38,4413.85,307
4357.95,3993.33,4286.67,4140.51,4355.9,4633.85,4086.67,4615.9,4210.26,4261.54,4223.59,4306.15,4638.97,4409.74,308
4350.77,3988.21,4284.1,4137.95,4354.36,4631.79,4088.72,4615.9,4208.72,4255.9,4216.41,4297.95,4637.95,4399.49,309
4346.15,3984.1,4280.51,4133.33,4356.41,4625.13,4085.13,4621.03,4216.92,4258.97,4214.36,4296.41,4632.31,4393.85,310
4340.0,3983.08,4278.97,4127.69,4354.36,4625.64,4083.59,4622.56,4218.97,4266.67,4217.44,4297.95,4624.1,4386.67,311
4333.85,3983.59,4276.92,4122.05,4351.28,4636.92,4087.69,4624.62,4209.74,4262.56,4212.31,4293.85,4617.44,4380.0,312
4336.92,3988.72,4278.97,4128.72,4352.82,4638.97,4089.74,4624.62,4205.64,4253.33,4207.18,4289.23,4617.95,4387.69,313
4347.18,3992.82,4287.18,4137.44,4354.87,4632.31,4084.62,4621.03,4211.79,4257.95,4210.77,4292.31,4624.62,4398.97,314
4352.31,3992.82,4290.26,4136.41,4352.82,4626.67,4078.97,4620.51,4210.77,4261.03,4214.36,4298.46,4624.62,4399.49,315
4355.38,3998.46,4291.28,4136.92,4351.28,4622.56,4082.05,4623.08,4208.21,4254.87,4217.44,4304.1,4626.67,4404.62,316
4357.44,4001.03,4291.79,4137.44,4351.79,4623.59,4084.1,4620.0,4207.69,4251.79,4222.05,4306.67,4633.85,4410.77,317
4356.41,3994.36,4295.9,4136.41,4351.28,4623.59,4076.92,4617.44,4207.18,4253.33,4222.56,4305.13,4629.74,4405.64,318
4356.41,3991.79,4298.97,4138.46,4347.18,4621.54,4074.87,4618.97,4210.77,4256.41,4217.44,4304.1,4622.56,4398.46,319
4352.82,3988.21,4289.74,4135.38,4341.54,4624.62,4081.03,4619.49,4212.31,4255.9,4214.87,4300.0,4626.67,4397.95,320
4345.13,3982.56,4278.97,4124.62,4343.59,4630.26,4084.62,4615.38,4205.13,4253.33,4216.92,4296.41,4629.74,4396.92,321
4342.56,3985.64,4277.44,4121.03,4349.74,4632.82,4087.69,4614.36,4203.59,4251.28,4219.49,4295.38,4626.67,4394.87,322
4342.05,3986.67,4280.51,4122.56,4349.74,4631.79,4092.31,4616.41,4210.26,4251.28,4217.95,4295.38,4627.69,4395.9,323
4342.56,3980.51,4280.51,4122.05,4348.21,4623.08,4087.18,4612.82,4202.05,4252.82,4220.0,4300.51,4631.79,4399.49,324
4345.64,3980.0,4280.51,4124.1,4351.28,4614.36,4080.51,4608.21,4194.87,4251.28,4223.59,4304.1,4629.74,4399.49,325
4341.03,3981.54,4280.51,4122.56,4352.31,4616.92,4084.1,4612.31,4202.56,4244.62,4213.85,4296.41,4622.05,4386.67,326
4329.74,3978.97,4276.92,4115.38,4347.69,4621.03,4088.72,4616.92,4205.13,4238.97,4204.62,4287.69,4614.36,4376.92,327
4332.82,3984.1,4271.28,4115.38,4348.72,4622.56,4083.59,4615.38,4200.0,4245.64,4207.18,4289.23,4614.87,4384.1,328
4344.62,3992.31,4266.67,4123.08,4355.9,4626.15,4079.49,4612.31,4200.51,4250.26,4209.74,4291.79,4617.44,4387.69,329
4341.03,3983.59,4266.67,4118.46,4355.38,4631.28,4085.13,4614.87,4204.62,4245.64,4207.69,4289.23,4614.36,4378.97,330
4329.74,3975.38,4264.62,4106.15,4351.79,4636.41,4088.21,4616.92,4201.03,4246.67,4206.67,4286.15,4612.82,4381.03,331
4335.9,3983.08,4265.13,4108.72,4353.33,4635.9,4087.69,4616.41,4201.54,4249.23,4207.69,4286.15,4620.0,4395.9,332
4350.26,3990.26,4271.28,4113.85,4354.36,4632.31,4095.38,4620.0,4209.23,4246.67,4211.28,4291.28,4628.21,4401.54,333
4352.82,3988.21,4276.92,4112.31,4353.33,4633.33,4098.97,4623.59,4213.33,4249.23,4217.44,4296.41,4631.79,4404.62,334
4350.26,3987.69,4278.46,4113.33,4351.28,4631.28,4090.77,4617.95,4209.23,4259.49,4223.08,4300.0,4635.9,4410.26,335
4353.33,3986.67,4279.49,4117.95,4347.69,4624.1,4084.62,4614.87,4206.67,4262.56,4225.64,4302.56,4639.49,4410.26,336
4356.92,3986.15,4284.62,4120.0,4348.72,4622.05,4088.21,4617.44,4208.72,4258.46,4225.64,4305.13,4634.36,4405.13,337
4357.44,3995.38,4289.74,4120.51,4352.31,4624.1,4089.23,4616.92,4206.15,4258.46,4223.59,4305.64,4627.18,4402.56,338
4354.36,3998.97,4286.15,4113.85,4349.74,4627.69,4085.13,4613.85,4201.54,4258.97,4223.08,4302.56,4631.28,4404.62,339
4349.74,3987.18,4279.49,4106.15,4345.13,4629.74,4086.15,4616.41,4204.62,4257.44,4222.56,4299.49,4638.46,4404.62,340
4345.13,3981.54,4273.85,4107.18,4345.64,4625.13,4086.67,4617.44,4207.18,4254.36,4222.05,4294.87,4632.31,4399.49,341
4340.51,3987.69,4267.18,4109.23,4346.15,4623.59,4084.62,4613.33,4199.49,4249.74,4218.97,4289.74,4626.67,4394.36,342
4337.95,3988.72,4266.15,4107.69,4346.67,4629.74,4087.18,4609.74,4193.85,4245.13,4213.33,4291.28,4626.15,4393.85,343
4335.9,3984.1,4273.33,4109.74,4349.23,4631.79,4090.26,4613.85,4203.59,4247.18,4215.38,4298.97,4622.05,4393.85,344
4337.95,3987.18,4282.05,4116.41,4352.82,4625.13,4087.18,4617.95,4211.28,4255.38,4223.08,4303.59,4626.67,4399.49,345
4345.13,3996.92,4287.18,4121.03,4356.41,4623.08,4082.05,4612.82,4205.13,4258.97,4224.1,4305.64,4635.9,4406.67,346
4348.72,4003.59,4285.64,4123.08,4356.92,4626.67,4080.0,4612.82,4205.64,4259.49,4220.51,4300.51,4631.28,4401.03,347
4345.64,4003.59,4279.49,4123.08,4353.33,4629.74,4082.05,4621.03,4212.31,4257.95,4220.51,4289.23,4624.62,4395.9,348
4343.08,3997.44,4271.79,4114.87,4350.77,4632.31,4085.13,4617.44,4201.54,4253.85,4222.05,4286.15,4627.69,4397.95,349
4336.92,3986.15,4264.62,4106.15,4347.18,4632.82,4087.18,4609.23,4188.21,4249.23,4217.95,4288.21,4627.18,4392.82,350
4332.31,3982.56,4264.62,4106.67,4346.67,4632.31,4089.23,4609.74,4196.92,4250.26,4213.33,4287.18,4622.56,4387.69,351
4338.97,3990.77,4273.85,4110.77,4349.74,4631.79,4092.31,4611.79,4205.13,4252.82,4212.82,4286.15,4625.13,4395.9,352
4342.05,3992.31,4278.46,4107.69,4347.18,4628.72,4092.82,4609.74,4192.82,4246.67,4212.31,4287.69,4626.67,4397.44,353
4333.33,3981.03,4276.92,4103.59,4340.0,4624.1,4089.74,4603.59,4185.64,4236.41,4210.77,4291.79,4622.56,4390.26,354
4329.23,3978.46,4278.46,4104.62,4340.0,4623.08,4085.13,4602.56,4193.33,4236.41,4212.31,4295.9,4622.05,4391.79,355
4336.92,3989.23,4281.54,4110.26,4344.62,4621.03,4081.03,4611.28,4200.0,4244.62,4211.79,4296.92,4624.62,4396.41,356
4343.59,3993.33,4282.05,4114.36,4344.62,4617.44,4079.49,4616.92,4201.03,4248.72,4210.26,4292.82,4623.59,4397.95,357
4342.56,3988.72,4279.49,4112.31,4339.49,4620.0,4083.59,4613.85,4207.69,4253.33,4214.36,4288.72,4627.18,4401.54,358
4343.08,3987.18,4277.95,4107.69,4341.03,4628.21,4090.26,4616.92,4213.85,4263.08,4221.54,4293.85,4636.92,4408.72,359
4351.28,3991.28,4285.13,4110.77,4347.69,4634.87,4094.36,4622.05,4213.85,4266.15,4227.18,4303.59,4641.54,4415.38,360
4360.0,4000.0,4293.85,4120.0,4348.72,4632.82,4093.85,4617.44,4212.82,4261.54,4227.69,4306.15,4640.51,4417.95,361
4360.0,4001.03,4290.77,4121.54,4346.15,4627.18,4091.79,4610.26,4205.13,4254.87,4226.67,4302.56,4640.51,4417.95,362
4353.33,3991.28,4282.05,4111.79,4347.18,4626.15,4091.28,4610.26,4197.44,4251.28,4226.15,4302.56,4640.0,4414.36,363
4344.1,3986.67,4275.9,4105.13,4343.59,4626.15,4091.28,4612.82,4197.44,4249.74,4223.59,4299.49,4637.95,4408.72,364
4338.97,3991.28,4273.85,4106.15,4337.44,4622.56,4090.26,4609.74,4202.56,4248.72,4222.56,4292.31,4635.38,4404.1,365
4344.1,3992.82,4278.46,4105.64,4345.64,4624.62,4091.79,4609.74,4206.67,4252.82,4224.62,4293.85,4635.9,4403.59,366
4349.23,3992.82,4282.56,4110.77,4357.44,4631.79,4088.72,4615.9,4209.74,4258.46,4227.18,4300.51,4646.15,4407.18,367
4342.05,3991.79,4279.49,4116.92,4354.87,4634.87,4083.08,4617.44,4211.79,4260.0,4226.67,4298.97,4650.77,4405.64,368
4330.77,3983.08,4275.9,4113.85,4350.26,4636.92,4087.18,4621.03,4213.33,4256.41,4225.13,4291.28,4642.56,4398.97,369
4332.82,3980.0,4277.95,4112.31,4352.82,4637.44,4092.31,4624.1,4214.36,4257.95,4225.13,4290.26,4637.44,4400.0,370
4343.59,3988.21,4284.1,4121.03,4352.82,4630.77,4087.18,4613.33,4209.23,4260.51,4226.15,4294.87,4638.46,4406.15,371
4349.23,3996.41,4288.21,4125.13,4354.36,4629.23,4085.64,4607.69,4206.15,4257.44,4226.67,4300.0,4641.03,4409.23,372
4346.15,3995.38,4283.59,4120.51,4355.9,4637.44,4095.9,4617.44,4208.72,4255.9,4224.1,4302.05,4642.56,4408.72,373
4341.03,3989.74,4280.0,4119.49,4350.77,4638.97,4100.51,4619.49,4207.18,4257.44,4223.59,4301.03,4641.54,4409.74,374
4343.59,3991.79,4284.62,4121.54,4350.26,4632.82,4093.33,4614.87,4204.1,4257.44,4229.23,4299.49,4642.56,4407.69,375
4346.67,3998.97,4284.1,4123.08,4355.38,4628.72,4087.18,4614.36,4204.62,4255.9,4228.72,4293.33,4641.54,4402.05,376
4338.46,3995.9,4278.97,4121.03,4352.31,4626.67,4086.67,4612.82,4208.21,4257.44,4223.59,4289.23,4639.49,4400.51,377
4327.69,3985.13,4279.49,4112.82,4344.1,4625.64,4087.18,4609.74,4206.67,4257.44,4222.05,4289.74,4637.95,4398.46,378
4326.67,3985.13,4276.92,4107.69,4341.54,4627.18,4087.18,4612.31,4206.67,4256.41,4223.08,4289.23,4633.33,4391.79,379
4330.26,3990.77,4269.74,4107.18,4344.1,4628.72,4088.72,4616.41,4209.74,4255.38,4220.0,4290.26,4629.74,4391.79,380
4327.18,3990.26,4268.72,4110.26,4346.15,4628.72,4087.18,4615.38,4201.54,4247.18,4212.82,4288.21,4631.28,4392.31,381
4324.62,3991.79,4274.36,4117.44,4347.69,4626.67,4081.54,4609.74,4191.79,4242.56,4213.33,4284.62,4634.36,4391.28,382
4330.77,3996.41,4280.51,4123.08,4346.67,4621.03,4077.44,4608.21,4195.9,4250.77,4221.54,4288.21,4637.95,4395.9,383
4333.33,3994.87,4277.95,4116.92,4344.1,4620.51,4078.97,4613.85,4206.15,4259.49,4226.15,4288.72,4641.03,4397.44,384
4323.59,3989.74,4269.23,4110.77,4346.15,4626.67,4082.05,4620.0,4212.82,4262.56,4223.08,4282.05,4640.51,4389.23,385
